customer_id,customer_name,contact_name,address_line1,address_line2,city,state,zip_code,phone,email,region,industry_code,segment,customer_type,credit_limit,credit_used,payment_terms,credit_status,account_status,created_date,updated_date,updated_time,updated_by
100406,Brown-Hudson,Andrew Jones,500 Scott Squares Apt. 894,,Hollybury,AS,85155,9876989365,sue16@davis.com,MW,PRO,S,R,23027.0,,,2,0,,,,EM
100407,"Miller, Winters and Swanson",David Williams,963 Casey Hill Apt. 574,,West Monica,FL,55639,6486067398,amyponce@mcbride-reyes.com,NE,HOS,M,R,96182.0,,,1,0,2010-12-20,,,SON
100408,Brown-Velasquez,Michele Long,551 Woodward Estate Apt. 920,,New Sharonmouth,CT,06072,4091311178,thomaslinda@dunlap.com,MW,RET,S,G,22383.0,,,0,0,2023-12-10,,,H
100409,Calhoun-Edwards,Debra Shepard,12275 Wiggins Circle,,East Michelleton,CO,42379,5325947950,cgarcia@lee.com,SW,RET,E,G,421756.0,,,2,0,,1921-04-08,,NSON
100410,Schneider-Mcintyre,Sandra Williams,9340 Hannah Prairie Apt. 045,Apt. 036,New Cherylport,CA,09939,9135992855,dwayne56@johnson.info,NE,FIN,M,R,62070.0,,,1,1,2016-12-30,2027-01-17,,NSON
100411,Duncan-Hahn,Kimberly Jones,774 Kimberly Garden Suite 842,,Lake James,PR,38377,9530067762,ethanbailey@jones.biz,SW,MFG,S,R,11308.0,,,2,0,2010-12-21,2016-04-15,,SON
100412,Rodriguez-Medina,Antonio Lopez,34511 Jo Bypass,Apt. 605,North Dana,ND,73348,8430211667,campbellerika@cook-walter.org,WE,MFG,T,R,4453.0,,,1,0,2002-12-30,,,TH
100413,"Valencia, Miller and Watkins",Jessica Jackson,36202 Wood Pike,Apt. 147,Wuberg,AL,58817,1523802362,gomezrenee@boyd.com,SW,HLT,M,R,45152.0,,,1,0,2001-12-31,,,TH
100414,Gordon and Sons,Evelyn Pierce,772 Patrick Path Apt. 053,,Nicholsborough,CA,72261,9289728454,garywebster@smith.net,MW,HOS,E,R,219351.0,,,1,0,2013-12-20,2017-05-14,,WN
100415,Taylor and Sons,Brandon Ramirez,328 Carl Lake Apt. 020,,North Cynthia,AR,36807,3227752135,butlerolivia@king-gonzalez.com,NE,HOS,S,R,7072.0,,,0,0,2011-12-20,,,EM
100416,Bryant-Kelly,Anne Medina,02916 Terry Lane,Apt. 298,North Sherry,AK,35060,8419662291,dsmith@sullivan-dyer.biz,MW,ENR,M,R,82367.0,,,0,1,,,,WN
100417,Reyes Ltd,Christian Hudson,5049 Maxwell Tunnel Suite 407,,Myersborough,TX,40631,3965049627,htaylor@phillips.com,SW,HOS,M,R,43884.0,,,1,0,2010-12-20,2010-05-31,,H
100418,"Cooper, Pena and Dominguez",Christian Shelton,799 Jodi Lodge,Apt. 341,Bakerborough,OH,44912,2472505833,lambjohn@mccarthy.net,NE,HOS,S,R,9632.0,,,0,0,2021-12-21,,,WN
100419,Wood-Owens,Sydney Elliott,5769 Griffith Roads Suite 353,Suite 597,Philliphaven,MS,08834,3421254508,william52@carlson-morris.com,MW,RET,S,R,16267.0,,,2,1,,,,EM
100420,Rodriguez and Sons,Sergio Hill,9142 Martinez Via,,Brianview,SD,71864,3261454307,rperez@johnson.com,WE,CON,M,R,48770.0,,,2,0,2029-12-31,,,EM
100421,Thomas Inc,Nicholas Griffin,2354 Ryan Parkways Suite 447,,North Tylerburgh,VI,85449,8652377729,dlopez@rodriguez.com,MW,HLT,S,R,11468.0,,,1,0,,,,H
100422,Cervantes PLC,Timothy Richardson,02722 Kyle Island,,Batesborough,DE,56261,9439136817,gonzalezcindy@fletcher-holmes.biz,WE,HLT,S,G,15413.0,,,1,0,2029-12-11,2025-10-12,,NSON
100423,Johnston Ltd,Rachel Cooper,533 Gary Route Suite 393,,North Justin,PR,62587,5323661850,arnoldstephen@lopez.com,WE,TRN,S,R,19034.0,,,1,1,,,,SON
100424,James Inc,Caleb Sanders,838 Janice Walks Suite 648,,Kimberlyfort,ID,43009,4223322280,wendy58@hodge.com,MW,TRN,S,R,15864.0,,,2,0,2014-12-21,2021-09-03,,NSON
100425,White-Beasley,Gail Watson MD,73118 Joseph Spur Suite 413,,South Elizabethbury,PR,73755,1852013626,uperez@sandoval-hughes.com,WE,HLT,S,R,9587.0,,,1,0,,,,TH
100426,King-Jones,Mark Jones,4119 Rivera Groves,Apt. 919,Vargasborough,OR,42580,8752070204,jonesmichelle@davis-daniel.com,WE,MFG,S,R,23969.0,,,0,0,2021-12-10,,,TH
100427,Walton Group,Lisa Ford,0987 Charles Meadow Suite 731,,East Samuel,MS,88968,7598897865,james91@carrillo.net,WE,PRO,S,R,9870.0,,,0,1,1924-12-30,,,EM
100428,Hall and Sons,Bryan Jones,7644 Marsh Haven,,Smithton,AL,18887,8764486764,fmclean@velasquez-cruz.com,SW,HOS,S,R,18001.0,,,2,0,2002-12-30,,,EM
100429,Johnson-Russell,Michael Harrison,649 Jensen Mountain,Suite 119,Derrickfurt,IN,42587,597025512,bcraig@young-miller.com,SE,PRO,S,R,23558.0,,,0,1,2018-12-30,,,NSON
100430,"Pittman, Hines and Carr",Douglas Sandoval,5443 Fletcher Turnpike,Apt. 491,Hudsonshire,IA,99195,4497439464,dustinwilliams@mason-anderson.info,SE,HLT,E,R,222693.0,,,1,1,,,,NSON
100431,"Day, Khan and Aguilar",Ariel Moore,720 Darius Neck,Apt. 754,Jameschester,MN,44630,9220300449,hernandezcheryl@brown.com,NE,MFG,M,I,67476.0,,,1,1,2002-12-20,2005-04-30,,NSON
100432,Cook-Long,Michael Myers,570 Arellano Common Apt. 145,,Jaimemouth,MO,51342,1138850342,arthurwright@ellis-white.biz,WE,ENR,S,R,17403.0,,,0,1,1927-12-10,,,TH
100433,"Hayes, Riley and Gordon",Rebecca Foster,85294 Mullins Causeway,,Port Desiree,SD,87357,7417430435,stacey22@lynch.com,SE,HOS,S,R,16306.0,,,1,0,2001-12-21,,,TH
100434,Gonzalez and Sons,Brittany Mcguire,02569 Jason Wells,,East Andrewborough,KS,54016,7116750762,karen53@brown.com,SE,RET,S,R,14201.0,,,2,0,2026-12-21,2001-02-14,,EM
100435,"Perkins, Hammond and Cabrera",Allen Nelson,28471 Christopher Stravenue,,East Dorothy,DC,38862,5076487177,deanmarisa@frost.biz,SE,FIN,S,R,8713.0,,,2,1,1903-12-30,,,EM
100436,Moore-Byrd,Gina Brennan,25909 Cruz Trace,Suite 482,South John,ID,59662,2121101878,vaguirre@williams.com,NE,RET,M,R,46119.0,,,1,0,2024-12-30,2020-10-08,,EM
100437,Steele-Yates,Linda Gomez,529 Moss Track Apt. 712,,East Rebecca,MS,98600,3387220542,nicholasflores@garza-lucas.com,SE,HOS,M,G,98872.0,,,2,0,,,,NSON
100438,"Velasquez, Harris and Roberts",Shawn Bass,878 Smith Mountain Apt. 205,,Cannonstad,CA,80727,3774926632,josephchavez@wells-norton.com,WE,PRO,T,R,3794.0,,,0,0,,2031-11-04,,EM
100439,Blackwell LLC,Brenda Jacobs,592 Brittany Crescent,,West Sandrachester,IL,06011,9559636372,elizabeth20@bennett-rogers.com,WE,CON,S,R,16228.0,,,0,0,2023-12-30,,,WN
100440,Davis-Harris,Matthew Wolf,49832 Lori Corner,,Port Edwin,MP,23162,5481582686,patricia19@schmidt.net,SE,HOS,M,R,91107.0,,,2,0,2003-12-30,2027-01-06,,SON
100441,Hood Ltd,Robert Thompson,8735 Parsons Loaf Suite 464,,New Ryanberg,IL,39323,1926221320,frank48@flynn.com,NE,HOS,S,R,8850.0,,,2,1,,,,EM
100442,"Barton, Graves and Rodriguez",Lucas Hernandez,999 Johnston Pine Apt. 283,,Lake Andreaton,IN,57122,6020005328,glopez@morris.com,SW,HOS,S,R,6423.0,,,2,1,,,,WN
100443,Pierce Inc,Kristen Martin,299 Brian Locks Suite 276,Apt. 328,Port Walter,MH,51011,3761851862,ryantorres@smith.com,WE,HLT,M,R,58360.0,,,2,0,2009-12-30,,,TH
100444,Love and Sons,Joshua Romero,2791 Nguyen Track,Apt. 677,Daviston,NE,99528,9208814319,hhuber@hull-neal.com,SW,CON,M,R,25932.0,,,0,0,,,,SON
100445,"Wright, Schwartz and Bell",Nicholas Smith DDS,665 Ferguson Track,,New Molly,OK,12848,5734989925,emily07@evans.com,MW,HLT,S,R,24181.0,,,2,0,2007-12-30,,,EM
100446,"Jenkins, Garza and Shea",Jeffrey Montgomery,80897 Parks Parks Suite 859,,Richardland,NY,25868,1673478536,osbornkelly@ferguson.org,SW,RET,M,R,98080.0,,,0,0,2026-12-10,,,WN
100447,Murphy and Sons,Stephen Johnson,70664 Andrew Plains Apt. 484,,Abigailbury,AL,73413,574883997,robert30@schaefer.com,MW,FIN,M,R,40608.0,,,2,0,,,,SON
100448,"Cooper, Myers and Shelton",Stephen Osborne,305 Carter Point Suite 937,,Ryanshire,AR,66384,187260013,hallsamantha@herring-king.org,MW,HOS,M,R,31822.0,,,0,1,2004-12-30,,,TH
100449,"Cooper, Henderson and Barrera",Thomas Martin,2215 Carr Mews,,Taylorchester,WI,23865,2190533470,tlester@roberts.com,WE,FIN,S,R,13620.0,,,1,0,2002-12-30,,,H
100450,Ferguson LLC,Ronald Montes,5312 Aaron Gateway Suite 221,Apt. 732,Simpsonchester,WI,35982,9585585229,jenniferedwards@wilson-shaw.info,WE,HOS,M,R,32531.0,,,0,0,2011-12-20,,,SON
100451,Hendricks-Rice,Heidi Greene,7447 Kathy Route Apt. 524,Suite 841,Wilsonshire,ME,92556,3449305378,davidrobinson@russo.com,WE,CON,T,R,9364.0,,,0,0,2011-12-10,2014-10-14,,NSON
100452,Simmons Inc,Katie Preston,2787 Alec Views,,Whiteland,MD,24295,7465353780,kellygina@carter.info,SE,HLT,M,I,77354.0,,,2,1,1911-12-21,2021-11-14,,SON
100453,Vargas Group,Ana Collins,2999 Oneal Roads,Suite 450,Lake Benjaminton,ND,78564,7390835211,rebecca24@hill-pace.net,NE,HLT,S,R,23321.0,,,2,0,2018-12-30,,,SON
100454,"Gilbert, Ellis and Wood",Thomas Watson,9582 Megan Center Apt. 217,,Simonland,GU,18544,8839717059,lisa43@crawford-russo.net,SW,ENR,S,R,10735.0,,,2,0,,,,EM
100455,Barber Ltd,Joseph Peterson,119 Chelsea Overpass Apt. 459,Apt. 099,Port Daniel,NH,76141,5528669335,webstersteven@smith.com,WE,CON,M,R,57786.0,,,0,0,2019-12-30,,,SON
100456,Johnston PLC,David Mathews,742 Bailey Gardens,Suite 090,Margaretville,PR,66336,450243736,wharris@taylor-gonzales.com,SW,PRO,S,R,5896.0,,,2,0,,,,H
100457,"Sanchez, Gomez and Lindsey",Adam Cook,1547 Christopher Isle Suite 639,,Carrollstad,MI,15664,6436902837,wyattamy@barajas-santos.biz,SE,TRN,S,R,16570.0,,,1,1,2026-12-11,,,NSON
100458,"Miller, Aguirre and Scott",Melanie Jones,753 Nichols Viaduct,,Robertview,AZ,49430,388027304,robertpeck@brennan.com,MW,HLT,E,R,193577.0,,,1,0,2025-12-21,,,EM
100459,"Stewart, Lewis and Smith",Robert Barnes,9092 William Track Suite 987,Suite 551,Port Marie,MA,70970,2717430688,kimberly03@valentine-garza.net,SE,PRO,M,R,55783.0,,,1,1,,,,SON
100460,Ramos-Burgess,Courtney Young,7704 Jesse Branch Apt. 915,Apt. 860,New David,DC,46203,2041231905,adamsjoshua@brown.info,MW,TEC,S,R,8928.0,,,0,1,1928-12-30,,,EM
100461,"Lewis, Nelson and Cuevas",Juan Jones,941 Douglas Harbor Suite 098,Suite 264,Harrisburgh,MN,10741,4224043261,johnsonkevin@reynolds.info,NE,PRO,E,R,265369.0,,,1,0,2003-12-10,,,EM
100462,"Jackson, Villa and Hernandez",Kristopher Chan,6219 Gonzalez Plains,,North Matthewfort,PA,41525,173259007,lopezkimberly@hayes.net,WE,CON,T,R,3101.0,,,1,0,,,,EM
100463,Wilkerson-Rios,Cody Johnson PhD,461 Rodriguez Expressway Apt. 707,,Kirkchester,AR,19467,4422521602,karina20@nelson.info,SE,PRO,E,I,466081.0,,,2,0,,2006-12-15,,TH
100464,"White, May and Gomez",Thomas Ruiz,794 Tara Springs,,West Stacy,GU,91208,9851602119,jacksonrussell@holder-warner.org,NE,TRN,S,R,13509.0,,,0,0,,2028-11-25,,WN
100465,"Patterson, Koch and Hooper",Beth Ford,88447 Johnson Summit,,South Lori,OH,12110,9074992164,philliphayden@anderson.com,SE,PRO,T,R,7866.0,,,0,1,2017-12-20,,,WN
100466,Blackburn-Williams,Danny Sheppard,4622 Gary Expressway Apt. 720,,Raventown,FM,27781,886346,salazaraaron@armstrong.com,WE,RET,M,R,60382.0,,,1,0,2017-12-20,,,SON
100467,"Friedman, Jefferson and Cruz",Lori Hoover,737 Singh River,Apt. 608,Kevinland,PR,72277,7463000998,gwilson@conley.com,SE,PRO,M,R,48148.0,,,0,0,2008-12-20,,,H
100468,"Peters, Wood and Green",Olivia Mccarty,03401 Harris Track Apt. 466,Apt. 756,Justinview,VI,53509,7201082402,samanthadelgado@griffin.com,SW,CON,S,R,23606.0,,,0,0,2007-12-10,,,TH
100469,"Reed, Eaton and Crawford",Summer Mcdonald,364 Stephanie Forges Suite 700,,Christopherville,WI,73903,8518161255,cwilson@marshall.com,NE,PRO,M,R,59048.0,,,0,0,2024-12-01,,,NSON
100470,Anderson and Sons,Judy Johnson,29615 David Shoal,,Staceystad,AL,65743,6534460422,patrick01@davis.com,MW,ENR,M,R,95574.0,,,0,0,,,,NSON
100471,Young-Grant,John Ortiz,51272 Chavez Alley,,Boonefurt,MI,92092,2241976878,fmcdonald@moore.com,SW,HLT,S,R,14388.0,,,2,0,2030-12-20,,,SON
100472,"Turner, Cunningham and Holder",Beth Edwards,40466 Stacey Drive Apt. 564,Suite 254,North Tara,TN,91066,4111973881,aaronbarnett@parker.org,SW,ENR,S,R,7337.0,,,0,0,,2023-03-16,,NSON
100473,Ramsey PLC,Laurie Barnes,6405 Lisa Cape,Apt. 125,Jamesview,CO,95686,3016049860,reevesdarlene@cruz.com,WE,FIN,S,R,19578.0,,,2,0,,,,WN
100474,"Clayton, Dean and Gaines",Brandon Hill,47131 Adkins Radial,,Gillside,MT,06476,6259084194,samantha11@mullen.com,NE,TEC,S,R,13245.0,,,1,1,2021-12-21,,,TH
100475,Livingston-Grant,Sara Mills,2790 Taylor Mall,Apt. 608,Port Christinaberg,DC,27082,4771837530,yoderadam@payne-nunez.net,WE,MFG,E,R,308148.0,,,0,0,2003-12-20,,,NSON
100476,"Johnson, Jackson and Scott",Cheyenne Tate,2216 Kristina Lights,,Arnoldmouth,KS,52721,675169139,brian16@colon-price.com,SW,CON,S,R,14311.0,,,2,0,2021-12-31,,,SON
100477,Krause Ltd,Deanna Casey,19839 Keith Walk Suite 813,,North Kevinville,WA,56217,530215167,richard33@parrish.com,MW,PRO,E,R,383421.0,,,0,1,1920-12-30,,,H
100478,Gilmore LLC,Jennifer Mack,8961 Kennedy Plaza,,Manuelville,DC,72067,7751239597,jordan60@burnett.biz,SW,ENR,S,R,22491.0,,,1,0,2025-12-10,,,SON
100479,"Kirby, Wood and Ramirez",Julie Johnson,1073 Margaret Mountain,,West Patrickview,WV,86004,8370317543,ephillips@gordon-nguyen.info,MW,FIN,S,R,14947.0,,,1,0,2023-12-30,,,SON
100480,Cook Group,Jennifer Hernandez,88407 Patterson Dale Apt. 763,,South Sonya,VI,93091,5386762592,alawson@benson.net,NE,PRO,M,G,87530.0,,,0,0,,,,NSON
100481,Benson LLC,Debbie Reed,892 Gonzalez Manor,Apt. 597,Lynntown,MD,25647,6707897755,willismichelle@guerra.com,WE,TRN,S,R,23368.0,,,0,1,2025-12-10,,,H
100482,Brady-Anderson,Catherine Mccarthy,271 Kathleen Village,Suite 576,South Danielburgh,AR,39105,9851448698,shelbyhouston@smith.com,SE,CON,S,R,12849.0,,,0,1,2002-12-01,,,NSON
100483,"Norton, Smith and Shea",Cathy Sanders,06801 Marshall Trace Apt. 316,Apt. 705,North Kellyborough,IL,24716,7244693172,jwerner@fernandez.com,SE,TEC,S,R,19920.0,,,1,0,,,,SON
100484,Moore LLC,Lisa Hatfield,93932 Haynes Trace Suite 281,,New David,MS,29626,496026676,angelatorres@chapman.org,WE,MFG,M,R,38405.0,,,1,0,,,,H
100485,"Smith, Villarreal and Graham",Jennifer Simpson,0208 Elizabeth Cove Apt. 902,,Port Christian,MN,39729,9044890932,jamiesmith@sanchez.com,NE,PRO,E,R,320328.0,,,0,0,2029-12-10,,,NSON
100486,Cooper-Mcpherson,Stephen Perez,5036 Neal Fords Apt. 332,Suite 362,Andersonside,AK,45959,1244129075,stephaniewilson@rasmussen.com,MW,HLT,S,R,9787.0,,,2,0,2017-12-20,,,EM
100487,Moore-Escobar,Kurt Camacho,375 Brenda Falls,,Griffinbury,CT,63627,3626475286,jacquelinezamora@martinez-stokes.com,MW,FIN,S,R,8996.0,,,1,1,2014-12-11,,,SON
100488,"Suarez, Barrera and Stewart",Antonio Martin,53550 Davis Fords,,North Bonnie,CT,39758,877972479,ericdavis@young.com,SW,HLT,S,R,11830.0,,,0,0,2011-12-30,,,NSON
100489,Fitzgerald Inc,Joshua Vasquez,6933 Katherine Radial Suite 515,Apt. 257,Susanview,AR,68627,8588382567,singhjoseph@martinez-silva.com,WE,HOS,M,R,88075.0,,,0,0,2024-12-20,,,H
100490,"Golden, Mclaughlin and Miller",Caroline Moore,0182 Daniel Shore,,Jacksonport,NV,23058,3942012234,brookefrench@park.info,SW,TRN,M,R,61188.0,,,2,0,2016-12-20,,,TH
100491,Clayton-Williams,Jessica Lopez,0039 Brendan Trace Apt. 933,,Kathrynside,RI,23784,2471193600,stevenhopkins@ross-ross.biz,WE,TEC,S,R,7932.0,,,0,0,,2013-07-27,,EM
100492,Myers and Sons,Michelle Gomez,537 James Manors,Apt. 762,Lake Daniel,VI,26483,1094416423,rachel41@gonzalez.biz,NE,MFG,M,R,45174.0,,,2,1,,,,EM
100493,Henderson Ltd,David Carter,6175 Garcia Plaza,Suite 017,East Kevin,HI,05898,4837444172,ynorman@mason.org,SW,RET,S,R,17378.0,,,1,0,2031-12-20,,,TH
100494,Howard LLC,Jacqueline Perez,8904 Thompson Path,,Grossview,CA,86069,953855742,manuellawrence@conley.org,MW,HOS,S,R,11218.0,,,2,1,,,,WN
100495,"Simmons, Torres and Mathis",Nancy Carter,844 Stephen Locks Suite 187,Suite 646,Andersonfurt,WV,31150,8154185899,salvarez@ray.com,WE,TEC,M,R,45319.0,,,0,0,2022-12-31,2028-09-04,,NSON
100496,Santos-Monroe,Dylan Young,0503 Sean Manors Apt. 306,Suite 730,Ruizville,OH,18279,2667941908,gmurphy@lowe-stokes.com,WE,FIN,S,R,5613.0,,,0,0,2017-12-20,,,H
100497,Torres and Sons,Melissa Oneill,0550 Duncan Dam Apt. 704,Suite 186,Johnsonfurt,IL,24987,1629073992,tracyhoffman@park-church.com,SW,RET,E,R,360859.0,,,1,1,,,,WN
100498,"Rocha, Smith and Henderson",Lisa Jackson,03983 Emily Freeway Suite 490,,West Michaelshire,RI,55360,692195873,susannelson@gaines.com,WE,HLT,S,R,9252.0,,,0,0,,2026-06-21,,WN
100499,"Gregory, Yang and Owens",Jennifer Shaw,6431 Ware Pines,,North Noahview,FM,76643,8150370170,brad03@palmer.com,SW,PRO,M,R,58546.0,,,2,0,2028-12-30,,,TH
